/update-initial-guess,10574778,126849,149857,116161,176545,153986,201376,105056,123616,125280,133632,156673,122497,105089,130240,105665,125600,103873,117249,170816,105921,165088,102112,104257,371937,132609,129312,104704,128130,257985,241890,132257,108449,116354,121088,179201,181632,108097,114784,295009,182688,129281,149729,131105,0,0,0,0,0,0,0
/publish-odometry,4884891,474242,737734,729124,2669903,3168017,2193005,436226,1800808,464483,1632999,538658,3177169,2358126,1128582,2106796,501632,555746,1263047,1785001,2529902,879782,1561417,2541902,1748074,1026054,1302726,2501775,2956912,450209,1256809,1448231,1034055,1398825,2987250,2186124,1000998,2017227,1297414,523331,527585,1631784,958727,371620,0,0,0,0,0,0,0
/extract-surrounding-keyframes,4068790,2627310,3320146,3199184,3140465,3140463,2996689,2788753,3007504,2629968,1578856,1571081,1485671,1830473,1436936,1317606,1493255,1242406,4530778,6111139,4448761,8459854,9729878,9927928,15973720,19256361,17045149,17811042,21137811,18727687,27449942,32835252,33307862,26640177,40368317,38225138,37787888,33580696,32444848,33609369,21746200,25261163,18339333,13372425,0,0,0,0,0,0,0
/publish-frames,87329,880963,689699,1611882,457537,495042,854308,554756,284033,1038597,1040263,535459,428898,463872,459972,268642,512483,605988,514051,699269,1479399,1393192,898341,382146,599395,513187,1391177,382977,693828,744229,1076197,512708,1680935,923173,464353,593123,747427,250689,865670,834756,853348,2762672,542946,399170,0,0,0,0,0,0,0
/scan2map-cuda,476509338,418411227,452391350,228927402,353051957,347073395,221184256,260707321,234881290,281132456,252061031,414908871,322530185,343885026,363707533,454158845,489319422,608903536,579532364,388003058,399416943,295663927,319445529,239320098,361648574,402396865,425741917,262246270,354554584,387447151,265639377,351958506,309229313,144877466,123560549,272459766,261641435,238697788,426873315,524762876,532159011,372212695,211479814,249731801,0,0,0,0,0,0,0
/correct-poses,8896,16096,15168,16928,13024,57025,17152,12224,17792,18944,16448,48864,18560,15712,15616,50304,15073,18560,14785,18081,18400,13953,22688,17409,58304,20512,21472,53408,20160,22816,20672,204002,306785,14880,540260,375874,290243,394466,360322,14624,18080,18240,17952,12704,0,0,0,0,0,0,0
/downsample-current-scan,4332184,3112017,5402558,3826678,2590189,3819989,3024751,2453036,3875093,2410349,2097900,1998570,2748270,2010283,2363693,2220173,2157965,2485614,3975702,4437208,3162193,3472722,3028049,2553357,2351694,2647820,2501519,2330797,3581334,2865328,2938287,3508339,3612242,3492499,3163537,3440596,3360274,3200977,2867602,2335214,2030347,2389454,2681295,1535177,0,0,0,0,0,0,0
/save-keyframes-and-factor,961989,121793,59552,62336,52736,71393,115201,52224,99712,107841,68098,58400,66210,57184,59680,73120,94274,630915,60736,778596,726083,58240,756868,1383879,1274471,2219277,1473033,825413,767972,1673065,1564712,3420371,3138032,70080,2696239,3195153,1403143,1351944,1144359,97505,106560,118306,209057,52704,0,0,0,0,0,0,0
